source1_entity_id	candidate_entity_ids
S1-328828277	S2-115562897,S2-115974149,S2-125148551,S2-12624722,S2-165988735,S2-170328418,S2-178492752,S2-180442487,S2-194960534,S2-196168953,S2-198447881,S2-203100604,S2-204150953,S2-211884162,S2-218885895,S2-2215097,S2-228443815,S2-23413569,S2-241267611,S2-248148388,S2-250699474,S2-27397078,S2-277428239,S2-278998121,S2-285591738,S2-290433315,S2-291328257,S2-291847056,S2-304989551,S2-31109344,S2-314869728,S2-315222901,S2-317522688,S2-319516925,S2-345838011,S2-349888209,S2-350086796,S2-355327690,S2-365691740,S2-366944788,S2-369335148,S2-375527092,S2-389417444,S2-390232574,S2-416880689,S2-428348791,S2-434150844,S2-451287073,S2-457188567,S2-462581428,S2-484208266,S2-485936663,S2-488491759,S2-495616968,S2-499490837,S2-508906818,S2-513841224,S2-513993456,S2-51848943,S2-519055458,S2-520358537,S2-525041169,S2-528271391,S2-536771287,S2-537834355,S2-538846660,S2-544908413,S2-552282352,S2-561623116,S2-570571031,S2-571164874,S2-571474905,S2-575609273,S2-57751210,S2-593807998,S2-594781858,S2-595108127,S2-601643131,S2-642714553,S2-643739290,S2-650661179,S2-656197727,S2-660522527,S2-681717741,S2-715695035,S2-718036641,S2-718539733,S2-744264068,S2-745370088,S2-753051795,S2-76184728,S2-768085351,S2-768644977,S2-780783251,S2-791464072,S2-793666546,S2-796713666,S2-802764741,S2-802808580,S2-809055021,S2-820563224,S2-827019575,S2-828101261,S2-842991266,S2-846689344,S2-848394618,S2-85870248,S2-859810861,S2-884338721,S2-885321223,S2-887700589,S2-898937160,S2-910727205,S2-912823730,S2-916493958,S2-920221468,S2-928883713,S2-929065639,S2-959665286,S2-971827445,S2-982090303,S2-985061277,S2-995676799,S3-101454695,S3-105741348,S3-107074614,S3-123958506,S3-136143584,S3-148074248,S3-152222493,S3-154689560,S3-158065315,S3-177603540,S3-178363739,S3-180252099,S3-198346592,S3-207723283,S3-208348198,S3-212574443,S3-219775310,S3-228081567,S3-231234834,S3-231602246,S3-235619307,S3-236135315,S3-241301302,S3-244193437,S3-253351859,S3-258459173,S3-258754619,S3-262872589,S3-265749100,S3-271447924,S3-27219183,S3-285400407,S3-287167810,S3-288932527,S3-289048627,S3-29738165,S3-301178238,S3-304478476,S3-309998501,S3-33042046,S3-332730579,S3-334221927,S3-335242477,S3-346510271,S3-349345086,S3-351490568,S3-351951076,S3-355416275,S3-366140978,S3-367106364,S3-367130607,S3-369033174,S3-382163206,S3-391657286,S3-397846856,S3-398007624,S3-404507360,S3-407239727,S3-412457433,S3-414293392,S3-416286428,S3-433926969,S3-43731859,S3-437878824,S3-453516815,S3-453542991,S3-454507467,S3-456107378,S3-462131379,S3-466705766,S3-470374937,S3-470698603,S3-471678024,S3-472448291,S3-486316222,S3-495805931,S3-499257763,S3-504011589,S3-504346201,S3-506873488,S3-511347758,S3-523989779,S3-526198541,S3-527905778,S3-52911719,S3-533257721,S3-536481707,S3-538840485,S3-544383566,S3-552539741,S3-556366140,S3-55662794,S3-561903642,S3-565753009,S3-567068364,S3-569384614,S3-5775757,S3-579554082,S3-586730787,S3-587544161,S3-588430177,S3-598297228,S3-600567416,S3-603350966,S3-603921179,S3-607309419,S3-610761489,S3-611548612,S3-620897758,S3-628889925,S3-639110755,S3-642216591,S3-647035907,S3-648037264,S3-671262188,S3-673718039,S3-678405424,S3-679179468,S3-69520677,S3-696904702,S3-703019445,S3-709074091,S3-712618405,S3-713220133,S3-722933200,S3-730402867,S3-73149422,S3-731822866,S3-738126017,S3-742740833,S3-746127658,S3-749863528,S3-751870625,S3-754086571,S3-756542235,S3-758994171,S3-761215046,S3-762124483,S3-763363940,S3-764362993,S3-769813543,S3-771162629,S3-772456381,S3-779844487,S3-785005120,S3-79032993,S3-793632046,S3-811813120,S3-815729630,S3-817666212,S3-820135020,S3-824344823,S3-832117547,S3-8353551,S3-835561528,S3-838464379,S3-840184574,S3-847876946,S3-868937508,S3-870200099,S3-878081240,S3-885902735,S3-894760344,S3-895565512,S3-918243612,S3-92069362,S3-921849312,S3-923704257,S3-925382168,S3-937107590,S3-947481352,S3-948309527,S3-951429058,S3-961789392,S3-962941281,S3-97515560,S3-977217569,S3-979653427,S3-980712872,S3-982865708,S3-983800796,S3-986059111,S3-989028814,S3-990604967
S1-33537044	S2-105719863,S2-106708477,S2-107377896,S2-160051868,S2-160726619,S2-16661719,S2-178449484,S2-263994566,S2-26934347,S2-275822049,S2-30604285,S2-324446430,S2-349216555,S2-356058919,S2-363604291,S2-370071587,S2-373555879,S2-377027393,S2-3892932,S2-400864961,S2-413465728,S2-429910371,S2-437204577,S2-439782541,S2-459672318,S2-488001322,S2-520960332,S2-533503963,S2-535713153,S2-568208370,S2-568888479,S2-640354930,S2-677980302,S2-680195122,S2-703571182,S2-710090700,S2-710328844,S2-714791116,S2-716457211,S2-720451999,S2-74632162,S2-747616915,S2-761002611,S2-792138450,S2-803336307,S2-837245524,S2-844610344,S2-862534833,S2-864395653,S2-866557626,S2-921962570,S2-926379920,S2-958846540,S2-986968744,S3-102344785,S3-109763393,S3-154745501,S3-160364343,S3-160992847,S3-17094741,S3-20087691,S3-206704778,S3-233442094,S3-285828304,S3-309547939,S3-314781241,S3-348546445,S3-357081167,S3-388658500,S3-399674189,S3-42536110,S3-434190743,S3-434927256,S3-446118099,S3-457904019,S3-482370467,S3-493216265,S3-494050636,S3-499462673,S3-509693559,S3-509726845,S3-515094546,S3-516613206,S3-523533935,S3-542323219,S3-573204670,S3-589949200,S3-608265181,S3-612329150,S3-617282173,S3-620081888,S3-670294025,S3-672951672,S3-697215452,S3-700441911,S3-705727256,S3-714749104,S3-71836257,S3-729131724,S3-733118838,S3-75869659,S3-760466095,S3-763668630,S3-784844575,S3-819841497,S3-859852334,S3-881406517,S3-882517216,S3-897451872,S3-903961480,S3-908166541,S3-940485347,S3-96795992,S3-996163236,S3-996998156
S1-344152319	S2-103535100,S2-14261106,S2-179955328,S2-223210896,S2-239700691,S2-25350937,S2-275033526,S2-339481469,S2-370923645,S2-375992170,S2-420280069,S2-462936321,S2-481614784,S2-499323599,S2-507223398,S2-533036961,S2-539871537,S2-632622634,S2-649663254,S2-650256271,S2-655220122,S2-658597059,S2-660720433,S2-682899543,S2-683050594,S2-727908181,S2-759343358,S2-763570807,S2-784488345,S2-785319899,S2-81547948,S2-830805445,S2-83719272,S2-839081841,S2-859058093,S2-868467727,S2-870892330,S2-937939313,S2-962406523,S2-965869612,S2-97948673,S2-990204164,S3-108727013,S3-161788206,S3-168921834,S3-188171849,S3-214688747,S3-216397299,S3-231390188,S3-235660089,S3-259637186,S3-28516754,S3-294834915,S3-306565796,S3-314921826,S3-383235293,S3-421827903,S3-43211066,S3-440491920,S3-459777328,S3-475150623,S3-479740716,S3-494916286,S3-520757352,S3-523528370,S3-530233943,S3-533647035,S3-541739529,S3-560626002,S3-613342865,S3-656922815,S3-660506414,S3-705723456,S3-711250570,S3-713144829,S3-722291611,S3-730341099,S3-734717471,S3-739436464,S3-748762881,S3-754487979,S3-79460670,S3-798922434,S3-799337665,S3-802369320,S3-816057024,S3-850831877,S3-862624769,S3-866228336,S3-89258146,S3-952342593
S1-35908111	S2-100499358,S2-103532385,S2-104020061,S2-105489872,S2-110824671,S2-117059267,S2-117659497,S2-120667790,S2-126889259,S2-130328180,S2-160390943,S2-160545865,S2-184406876,S2-22058357,S2-224987831,S2-237049305,S2-242178187,S2-24361315,S2-253067007,S2-255236386,S2-25922438,S2-259345350,S2-272153481,S2-27238122,S2-283176593,S2-29188222,S2-294014383,S2-325320275,S2-338386630,S2-340991306,S2-341554678,S2-343891074,S2-347512207,S2-356903591,S2-358790980,S2-365447647,S2-377371386,S2-391069893,S2-392006261,S2-41219277,S2-415112932,S2-423072017,S2-431841678,S2-465150714,S2-470696676,S2-472204475,S2-475005744,S2-504188169,S2-518624147,S2-529087418,S2-530907172,S2-574189635,S2-594621715,S2-610438767,S2-615288679,S2-642211265,S2-646665049,S2-660828572,S2-682324330,S2-69169289,S2-698382582,S2-706058114,S2-707649107,S2-714327860,S2-719086949,S2-723053794,S2-723114641,S2-725121595,S2-729599212,S2-732295538,S2-743474603,S2-753942929,S2-757559174,S2-758520324,S2-780581355,S2-81480426,S2-821643598,S2-823504160,S2-84257176,S2-842772050,S2-85280328,S2-85754956,S2-890339326,S2-890440390,S2-891355940,S2-894764859,S2-902399012,S2-908339423,S2-919138665,S2-927285408,S2-932288344,S2-947383409,S2-953952907,S2-963242004,S2-980589458,S2-995393839,S3-272846089,S3-724393412,S3-76647500,S3-809113811
S1-361859792	S2-1683137,S2-244763897,S2-287968699,S2-289515368,S2-307043783,S2-321159777,S2-339518688,S2-39043613,S2-417364728,S2-455009975,S2-491561763,S2-507791744,S2-513029883,S2-573726039,S2-593590272,S2-653812021,S2-679985679,S2-699033715,S2-721012924,S2-765195318,S2-801797030,S2-810585553,S2-822505107,S2-846129294,S2-863539495,S2-973751166,S2-985183528,S2-996944103,S3-144337941,S3-171728074,S3-174512731,S3-174985750,S3-17890946,S3-184588307,S3-189947607,S3-238845010,S3-240025914,S3-242635147,S3-295932132,S3-30475874,S3-386109630,S3-390269889,S3-403244511,S3-403856385,S3-42724408,S3-439253961,S3-45324372,S3-486018135,S3-514120595,S3-537899267,S3-608518389,S3-620017683,S3-642120873,S3-678044271,S3-722298423,S3-733097453,S3-733655509,S3-771681108,S3-814794745,S3-845454460,S3-848496794,S3-87631660,S3-938952505,S3-941782923,S3-986295600,S3-987684398
S1-367291716	S2-31459031,S2-331611102,S2-352937063,S2-375162,S2-395204410,S2-416212955,S2-460056621,S2-469881025,S2-469977322,S2-479733984,S2-666063228,S2-699796047,S2-721315560,S2-846558269,S2-871920952,S2-875814089,S2-900082431,S2-939018199,S2-969373947,S2-978122847,S2-991354084,S2-992732508,S2-998619019,S3-1325500,S3-135476577,S3-176751526,S3-243559635,S3-298455764,S3-303212721,S3-332587596,S3-452726821,S3-455406927,S3-470660345,S3-478913012,S3-493088273,S3-508535529,S3-522751192,S3-546089370,S3-621771586,S3-682370911,S3-761755376,S3-765561529,S3-768573045,S3-777205646,S3-905246861,S3-917026867,S3-925061,S3-969753124
S1-373635517	S2-103861627,S2-121778973,S2-128895210,S2-135139044,S2-154534988,S2-155909448,S2-156806223,S2-164782346,S2-181364067,S2-192363080,S2-205520631,S2-211477572,S2-213989631,S2-274341506,S2-278660240,S2-285385293,S2-291423048,S2-293420997,S2-305533099,S2-306473926,S2-335445810,S2-364453498,S2-368475736,S2-391140566,S2-407992863,S2-435950930,S2-458574235,S2-461101873,S2-461750086,S2-46496068,S2-473288191,S2-473653300,S2-474345183,S2-480863558,S2-486592318,S2-489533876,S2-533389792,S2-553068154,S2-558989144,S2-594766337,S2-622318802,S2-648381939,S2-649450799,S2-651816299,S2-687784139,S2-719226353,S2-736925162,S2-738110949,S2-742667238,S2-760379774,S2-766154904,S2-779209474,S2-790933495,S2-791360194,S2-797655418,S2-801949294,S2-803107917,S2-80532021,S2-809404234,S2-811361238,S2-83354713,S2-838895234,S2-843244626,S2-874806042,S2-880732045,S2-891636416,S2-892037846,S2-904641117,S2-906514490,S2-917504717,S2-939916966,S2-943193943,S3-103385532,S3-114773642,S3-116672080,S3-122913898,S3-135479760,S3-141765721,S3-141861230,S3-14720557,S3-161168392,S3-181363087,S3-183025531,S3-210112384,S3-210652872,S3-220147848,S3-228024101,S3-238240254,S3-241064711,S3-242368744,S3-251371426,S3-278367671,S3-310168718,S3-314076683,S3-326075902,S3-330872080,S3-331268296,S3-332042905,S3-336273053,S3-337099247,S3-339782344,S3-350128128,S3-352236656,S3-379152991,S3-415782721,S3-41653743,S3-436654808,S3-439560714,S3-443646500,S3-447096378,S3-452793257,S3-457459976,S3-48067567,S3-492523792,S3-494142949,S3-502416189,S3-50272114,S3-503775967,S3-508624441,S3-512276217,S3-516122163,S3-530595828,S3-530626033,S3-53890053,S3-553525684,S3-557794061,S3-570557229,S3-577107291,S3-578713392,S3-581868138,S3-582368346,S3-583387094,S3-588119196,S3-592358209,S3-598819242,S3-599979245,S3-610338356,S3-616085974,S3-633316142,S3-642685221,S3-655512438,S3-657708023,S3-677279464,S3-677355305,S3-677595154,S3-718789237,S3-758264430,S3-763423142,S3-767860935,S3-775357705,S3-792365166,S3-798941870,S3-80349841,S3-808893426,S3-81155283,S3-819207585,S3-832636162,S3-832842675,S3-837171977,S3-84040277,S3-846177541,S3-853239392,S3-87297299,S3-87446251,S3-875415724,S3-892972142,S3-905339679,S3-908507990,S3-914872040,S3-915847149,S3-928987287,S3-943723572,S3-947694541,S3-952498499,S3-970567342,S3-984726996
S1-377912796	S2-109305299,S2-110025404,S2-132654147,S2-133696304,S2-133783175,S2-135679122,S2-13863767,S2-139475203,S2-146283441,S2-154309252,S2-159776092,S2-169156964,S2-170443217,S2-174749893,S2-17553567,S2-19077147,S2-201899514,S2-211973794,S2-214004799,S2-216478658,S2-228629917,S2-230526502,S2-257778850,S2-266275676,S2-275768284,S2-286910948,S2-288967687,S2-292867124,S2-297442680,S2-298245812,S2-310664965,S2-314181469,S2-326307852,S2-329458521,S2-329666895,S2-369348282,S2-373205137,S2-389519376,S2-396275948,S2-396764233,S2-397762065,S2-404006131,S2-406092890,S2-408174970,S2-410168697,S2-41369622,S2-417668151,S2-419468275,S2-42304104,S2-425069888,S2-425647031,S2-445169288,S2-445969128,S2-44665263,S2-447240218,S2-461288920,S2-464188162,S2-47014818,S2-486513467,S2-486938306,S2-489001605,S2-500081348,S2-501905137,S2-505949584,S2-512789941,S2-530281414,S2-537265007,S2-554165926,S2-55424601,S2-558996469,S2-567363676,S2-582207882,S2-595471721,S2-597507609,S2-602557490,S2-605897291,S2-609044573,S2-626938049,S2-627493753,S2-629293880,S2-639848536,S2-659008393,S2-662220910,S2-671979060,S2-673683683,S2-682764328,S2-691591549,S2-693446772,S2-696894089,S2-69786249,S2-70959643,S2-711211640,S2-71279951,S2-712988801,S2-71900311,S2-722116631,S2-724806817,S2-729771395,S2-742571201,S2-744369619,S2-756480337,S2-762449613,S2-763073775,S2-776949611,S2-801728970,S2-803310474,S2-815401665,S2-817932972,S2-847527534,S2-849843651,S2-859683925,S2-867603985,S2-881842940,S2-887251261,S2-888455863,S2-88980165,S2-893783768,S2-896515431,S2-920156486,S2-924309076,S2-955851851,S2-965382618,S2-973173292,S2-976072736,S2-97612931,S2-982314793,S2-990627312,S2-993472875,S2-994208668,S2-995816432,S2-996092221,S3-107968680,S3-110341104,S3-129634114,S3-134674828,S3-136107811,S3-147897971,S3-14872680,S3-150371520,S3-161009994,S3-164292440,S3-169040296,S3-170712156,S3-171175568,S3-171637541,S3-171763101,S3-183113302,S3-186066506,S3-19531233,S3-202261159,S3-204110373,S3-207579585,S3-20781349,S3-215247025,S3-22744890,S3-227489022,S3-233609810,S3-239973108,S3-246825305,S3-248973309,S3-261115721,S3-266581585,S3-266696866,S3-266847675,S3-272332636,S3-287501747,S3-288618931,S3-292180687,S3-293566200,S3-302430941,S3-313494950,S3-315645133,S3-329509316,S3-342093983,S3-346628379,S3-35002222,S3-351820704,S3-353033061,S3-365495321,S3-365991351,S3-371379798,S3-371481635,S3-375805452,S3-382742181,S3-391544978,S3-392878436,S3-398504690,S3-399630305,S3-404246158,S3-404913044,S3-425254766,S3-430492796,S3-430716499,S3-430769816,S3-433354211,S3-441945325,S3-446733369,S3-456995848,S3-473263591,S3-478218033,S3-482122986,S3-483303813,S3-489343387,S3-505849432,S3-519213542,S3-532749701,S3-53979865,S3-54430886,S3-548793308,S3-549533757,S3-554358594,S3-56087388,S3-564589468,S3-56806297,S3-568643737,S3-571941979,S3-573448193,S3-580455574,S3-594339378,S3-595063227,S3-596613183,S3-606162473,S3-611344132,S3-611476791,S3-61365834,S3-622806295,S3-624958667,S3-626147230,S3-626737305,S3-640467386,S3-656418734,S3-663588799,S3-665072947,S3-666399154,S3-670399275,S3-670992769,S3-674180451,S3-682392388,S3-684725427,S3-691911902,S3-692432437,S3-709065857,S3-712205036,S3-723419038,S3-731934604,S3-737939003,S3-743352026,S3-746399581,S3-753701027,S3-754332851,S3-754754436,S3-758288378,S3-758640067,S3-765295416,S3-767119749,S3-772637459,S3-781083977,S3-781270436,S3-791672008,S3-80202854,S3-812926229,S3-814411094,S3-826991456,S3-830865662,S3-835137968,S3-835454772,S3-851620918,S3-860244948,S3-869723181,S3-870171261,S3-871534988,S3-871646881,S3-874621680,S3-877556586,S3-880000247,S3-886348303,S3-88796280,S3-891946060,S3-892861721,S3-89855827,S3-905954990,S3-925226584,S3-927402509,S3-9422931,S3-948380276,S3-952886799,S3-958594168,S3-965866008,S3-9869195,S3-991978093,S3-994328103,S3-995579851
S1-388065298	S2-116463212,S2-150266252,S2-154476590,S2-15887768,S2-170480842,S2-174867609,S2-194661226,S2-241607279,S2-248366297,S2-284864415,S2-37334120,S2-393842650,S2-399611381,S2-410762786,S2-448279504,S2-459861056,S2-485310566,S2-507052992,S2-529838722,S2-566816812,S2-574140764,S2-593994927,S2-623893641,S2-63531497,S2-707595181,S2-712973121,S2-717166227,S2-722018767,S2-732521075,S2-763202834,S2-802143598,S2-816921651,S2-823470137,S2-842577657,S2-865478310,S2-87770634,S2-891162815,S2-904802303,S2-911205018,S2-93026309,S2-940570474,S2-957822320,S2-958223280,S2-967335869,S3-100591727,S3-104981263,S3-118476884,S3-161206027,S3-161265833,S3-168513684,S3-193056912,S3-205689861,S3-208976378,S3-211522808,S3-227827295,S3-234836010,S3-240926873,S3-249780035,S3-261596979,S3-278653807,S3-310339409,S3-340940562,S3-341497279,S3-355011517,S3-379256030,S3-382232959,S3-411033877,S3-41866476,S3-419905875,S3-426507198,S3-446533385,S3-45052171,S3-489290943,S3-513900583,S3-567026566,S3-584604673,S3-606984094,S3-644457679,S3-689675500,S3-73460956,S3-830232205,S3-861352669,S3-884222924,S3-885281233,S3-942265770,S3-959526234,S3-960669856,S3-979029769
S1-401153469	S2-152010346,S2-17368479,S2-178264821,S2-19034929,S2-198814472,S2-199378155,S2-229798525,S2-238545003,S2-2400848,S2-375576636,S2-435016956,S2-443325917,S2-443432537,S2-519403845,S2-584867012,S2-584995877,S2-607866572,S2-639157996,S2-64624325,S2-688370668,S2-705095776,S2-739108549,S2-770347709,S2-793586803,S2-801396214,S2-826757342,S2-836028736,S2-85470145,S2-896638355,S2-899659868,S2-913980929,S2-925251365,S2-939793421,S2-950656751,S3-113729421,S3-133289156,S3-18741886,S3-251719881,S3-292362958,S3-316159581,S3-401829519,S3-424943764,S3-430587350,S3-46356600,S3-482957425,S3-623601974,S3-673808824,S3-70221417,S3-73624728,S3-739979475,S3-797792541,S3-840818771,S3-842612604,S3-849788981,S3-850508740,S3-868321489,S3-893973951,S3-909308119
S1-402965427	S2-105644983,S2-122343350,S2-134380219,S2-1373597,S2-139000433,S2-139273108,S2-139911400,S2-141605172,S2-152970389,S2-154508379,S2-163259827,S2-168956603,S2-17205398,S2-175236420,S2-196613536,S2-204419817,S2-205027690,S2-207909802,S2-210640395,S2-211745250,S2-228887765,S2-234419138,S2-237567475,S2-244721476,S2-249430568,S2-25365194,S2-277692134,S2-291660254,S2-292743977,S2-294368364,S2-299325554,S2-300432180,S2-313854049,S2-315904331,S2-317445761,S2-320422916,S2-325933900,S2-332141362,S2-332453351,S2-341229606,S2-350901359,S2-351674354,S2-375399497,S2-385523783,S2-403560686,S2-413282671,S2-414152449,S2-435313949,S2-448281080,S2-449665250,S2-451805074,S2-456166573,S2-457585656,S2-457823672,S2-46495724,S2-470089451,S2-476074339,S2-48102314,S2-487033263,S2-487702680,S2-488743141,S2-49147003,S2-504862953,S2-506213627,S2-519011149,S2-519492332,S2-521615016,S2-528172648,S2-539285671,S2-549885912,S2-550689832,S2-5553664,S2-561666518,S2-583147541,S2-592381294,S2-600105173,S2-602227205,S2-611827182,S2-615717496,S2-618035553,S2-61947650,S2-630825823,S2-63897018,S2-640092048,S2-648404217,S2-648628395,S2-649454752,S2-650861468,S2-652341788,S2-655791615,S2-6645057,S2-665994287,S2-673202863,S2-679582852,S2-683351435,S2-690544388,S2-692342391,S2-692650024,S2-699161351,S2-702730188,S2-711475309,S2-719160665,S2-737173165,S2-74162503,S2-749265081,S2-753964038,S2-770900507,S2-783679625,S2-786306409,S2-788131749,S2-812100270,S2-848965382,S2-863813287,S2-869512672,S2-869620023,S2-875475843,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-895778390,S2-896867108,S2-927073903,S2-93414609,S2-939878538,S2-945233776,S2-961627213,S2-962409909,S2-973368822,S2-985393264,S3-106575922,S3-114518971,S3-120405524,S3-148990385,S3-158371013,S3-161557757,S3-194687331,S3-195085343,S3-19756914,S3-206418360,S3-20733987,S3-209412377,S3-216670528,S3-221063732,S3-231990208,S3-251281632,S3-266314011,S3-297500588,S3-301314742,S3-302594880,S3-364323705,S3-382599925,S3-384605799,S3-393624187,S3-407755309,S3-422485056,S3-422486389,S3-430495409,S3-435533658,S3-442005333,S3-451145470,S3-451382422,S3-452936321,S3-464067586,S3-517428077,S3-54093255,S3-547000076,S3-550275539,S3-551201078,S3-559980580,S3-56240680,S3-575211279,S3-578461101,S3-581344554,S3-593099453,S3-637154074,S3-639579948,S3-643915060,S3-645494575,S3-647759182,S3-660509082,S3-663005103,S3-666051633,S3-670264517,S3-672258262,S3-673744671,S3-673842574,S3-687498930,S3-691409437,S3-70868160,S3-725316320,S3-730490698,S3-731076464,S3-740292876,S3-744180366,S3-746436858,S3-753891116,S3-770986740,S3-797823626,S3-799595869,S3-799837337,S3-801112198,S3-802998428,S3-839981530,S3-845525474,S3-852019543,S3-876513023,S3-879808791,S3-89997510,S3-904015941,S3-934357259,S3-948688156,S3-950375931,S3-951966966,S3-952759450,S3-963467640,S3-97205813,S3-978041303
S1-40508795	S2-103470627,S2-114177474,S2-1866842,S2-209926640,S2-22874393,S2-245891080,S2-249838055,S2-259866321,S2-303541169,S2-35120842,S2-354955401,S2-355772197,S2-387768313,S2-393415715,S2-419751706,S2-420842846,S2-455362710,S2-478876100,S2-483942701,S2-53154682,S2-535283853,S2-538437486,S2-577291731,S2-592020125,S2-596392709,S2-608476688,S2-616502408,S2-627880969,S2-694672248,S2-749923814,S2-764637841,S2-77704289,S2-841270491,S2-86517309,S2-909271879,S2-94648717,S2-951132060,S3-108307802,S3-12314441,S3-123294931,S3-151832481,S3-165395464,S3-240459275,S3-314042317,S3-320409236,S3-337638890,S3-342867704,S3-347711547,S3-354182551,S3-391738989,S3-411659499,S3-412045084,S3-434287178,S3-469056913,S3-486395274,S3-500864273,S3-643798384,S3-64867007,S3-655292123,S3-67844250,S3-704262243,S3-718023469,S3-72021042,S3-724072749,S3-757596703,S3-761871191,S3-806622375,S3-882644957,S3-939406771,S3-946541787,S3-979275009,S3-989408068,S3-999788629
S1-425693286	S2-135811001,S2-281468843,S2-365512423,S2-405040712,S2-621943253,S2-826251982,S2-84940516,S3-242418215,S3-472514551,S3-870027436
S1-426702569	S2-101480354,S2-109604603,S2-130346990,S2-135325765,S2-13779894,S2-150188085,S2-152876966,S2-158406789,S2-185128751,S2-19350551,S2-21031382,S2-210430724,S2-223258880,S2-233029322,S2-239687747,S2-245178305,S2-2648477,S2-276907665,S2-281378850,S2-293432482,S2-310487404,S2-31612010,S2-316861478,S2-321664499,S2-32906368,S2-353576682,S2-355300089,S2-359566142,S2-36573872,S2-367489307,S2-37277941,S2-390535983,S2-391269162,S2-396451815,S2-399726617,S2-404206160,S2-40891345,S2-417997962,S2-437259297,S2-43961699,S2-443141935,S2-443825520,S2-447539281,S2-457205730,S2-45977334,S2-474555195,S2-47521643,S2-494833259,S2-498176989,S2-498821930,S2-501430235,S2-505955681,S2-507700720,S2-519803775,S2-524387008,S2-52487302,S2-544253278,S2-570828277,S2-587351048,S2-587422880,S2-592647644,S2-60029801,S2-602025455,S2-605667353,S2-614265026,S2-614329308,S2-620447179,S2-637166151,S2-639055320,S2-641266471,S2-668187916,S2-68640475,S2-686428227,S2-689675213,S2-693975121,S2-706432195,S2-706456432,S2-708499514,S2-710291504,S2-715171173,S2-718957473,S2-723094739,S2-73964695,S2-740635832,S2-760537380,S2-766383781,S2-767371921,S2-771702987,S2-779686484,S2-780045734,S2-785397630,S2-798492256,S2-810713832,S2-813152731,S2-834647174,S2-834962574,S2-836363565,S2-855252578,S2-860034298,S2-870968939,S2-884684998,S2-887680876,S2-904251267,S2-906506977,S2-90793505,S2-912232418,S2-913366234,S2-919309595,S2-925976375,S2-926841117,S2-931758234,S2-934436102,S2-939505150,S2-95477573,S2-96015540,S2-975815554,S2-978862634,S2-982820673,S2-985193882,S2-995705947,S3-144613619,S3-148311237,S3-151789075,S3-15425627,S3-155969983,S3-157912326,S3-164506567,S3-169175842,S3-170088762,S3-175021339,S3-178882128,S3-190189830,S3-207897503,S3-211970261,S3-220122464,S3-221321510,S3-2218036,S3-226653084,S3-227546537,S3-228078955,S3-240218287,S3-24175178,S3-241898355,S3-253573614,S3-254963488,S3-257023624,S3-262219772,S3-268543976,S3-285749355,S3-287507955,S3-288705787,S3-291261163,S3-293435706,S3-297963290,S3-302880679,S3-360303443,S3-370715246,S3-380852083,S3-382579526,S3-392586221,S3-398142016,S3-428741911,S3-439056005,S3-449738632,S3-49155457,S3-506811471,S3-52167912,S3-528272915,S3-532084196,S3-563364469,S3-572585247,S3-584566461,S3-589107120,S3-5912433,S3-597374357,S3-60463502,S3-620551240,S3-622528365,S3-63743955,S3-637782474,S3-661820151,S3-665436909,S3-666511345,S3-677348403,S3-683718692,S3-68643368,S3-690086744,S3-697764594,S3-729067704,S3-730121010,S3-73155640,S3-741380080,S3-757064426,S3-758329834,S3-764279232,S3-767932735,S3-788782520,S3-815482226,S3-872901233,S3-878583343,S3-882593002,S3-892746051,S3-898849352,S3-900726954,S3-903913297,S3-910560630,S3-917371587,S3-930655539,S3-936874289,S3-982955289,S3-994901621
