source1_entity_id	candidate_entity_ids
S1-207097129	S2-120136893,S2-150214363,S2-164121076,S2-172227502,S2-277404659,S2-290666827,S2-298089704,S2-305451136,S2-325833102,S2-335828884,S2-389695959,S2-390479481,S2-420693583,S2-423020531,S2-432783537,S2-462365964,S2-470734221,S2-472064494,S2-480689896,S2-579543913,S2-612161545,S2-625250375,S2-626553318,S2-636882521,S2-638085819,S2-640139513,S2-65216161,S2-68817601,S2-709433966,S2-722767276,S2-789009258,S2-860547535,S2-913865031,S2-915741942,S2-959410606,S2-967158058,S3-121565209,S3-13660685,S3-206294658,S3-212657622,S3-264709618,S3-278542679,S3-283383907,S3-308584028,S3-325760985,S3-336896096,S3-34450791,S3-34928947,S3-369041634,S3-386176249,S3-415602065,S3-423259408,S3-427751348,S3-432179570,S3-435606665,S3-457240203,S3-463333651,S3-483662998,S3-49498952,S3-513232621,S3-559207287,S3-576395786,S3-597229996,S3-597372431,S3-614487040,S3-646690875,S3-648443464,S3-677441390,S3-695108177,S3-719975779,S3-776976259,S3-779157919,S3-787174225,S3-826567956,S3-839161702,S3-857464413,S3-866629890,S3-888357872,S3-922275428,S3-932758949,S3-957811447,S3-969314352,S3-981512892,S3-99141597,S3-99200958
S1-20722665	S2-1265947,S2-164547446,S2-219740341,S2-230472662,S2-331535487,S2-413312625,S2-417138744,S2-4741345,S2-492064884,S2-66173117,S2-680809385,S2-900695938,S2-924628370,S2-938632135,S3-201810703,S3-237660692,S3-264634466,S3-386053511,S3-629989350,S3-661448411,S3-663594539,S3-665031807,S3-955759977
S1-207284511	S2-114613976,S2-135735149,S2-152238265,S2-167438114,S2-16889658,S2-176864923,S2-179343002,S2-188303835,S2-201040167,S2-201670148,S2-202343665,S2-227225777,S2-237839359,S2-252546059,S2-257546178,S2-273601027,S2-276589640,S2-277931341,S2-286154247,S2-286562697,S2-294092777,S2-319877083,S2-329661490,S2-33772353,S2-344964535,S2-347589936,S2-349634680,S2-350916534,S2-355416664,S2-357655823,S2-379156359,S2-38200969,S2-384328445,S2-399580400,S2-43974650,S2-443227416,S2-460823056,S2-481851918,S2-490307045,S2-493216141,S2-511589501,S2-512508363,S2-553469052,S2-553647457,S2-554652092,S2-555167183,S2-561888386,S2-562013433,S2-570042158,S2-584229420,S2-587296367,S2-598531494,S2-601436276,S2-606700620,S2-610156549,S2-612407925,S2-615194846,S2-618914212,S2-619018841,S2-621352453,S2-63795865,S2-65280751,S2-656801968,S2-657624803,S2-697797571,S2-719586626,S2-722733935,S2-724550795,S2-731714970,S2-7333158,S2-735273662,S2-736204246,S2-75309506,S2-758357716,S2-769394346,S2-771410444,S2-788854441,S2-800647335,S2-801908738,S2-805139203,S2-806005361,S2-816591525,S2-836685541,S2-864099941,S2-866199105,S2-867266874,S2-868612576,S2-878518008,S2-87968623,S2-879707602,S2-899238842,S2-906765807,S2-919846747,S2-934788119,S2-950329979,S2-960271450,S2-961714238,S2-974629503,S2-987371548,S2-998797031,S3-110988025,S3-112852640,S3-113949654,S3-126797225,S3-134989874,S3-141779300,S3-156755723,S3-175410467,S3-176397185,S3-183901547,S3-194242509,S3-198039599,S3-206383727,S3-212704692,S3-280025695,S3-285852157,S3-298101425,S3-306194288,S3-311394265,S3-312259165,S3-314696286,S3-315877313,S3-325760886,S3-345521497,S3-354598544,S3-376409781,S3-38257294,S3-384366633,S3-386121018,S3-404399167,S3-407132249,S3-413237137,S3-415316123,S3-425558297,S3-428302467,S3-429001447,S3-429869803,S3-450751135,S3-461471899,S3-465042526,S3-470716283,S3-482651825,S3-487308990,S3-489500508,S3-493722989,S3-523344243,S3-53047444,S3-533094010,S3-547695314,S3-550415136,S3-574876131,S3-601603818,S3-602998807,S3-608222759,S3-609129030,S3-617411326,S3-618678536,S3-655791584,S3-659970553,S3-681521820,S3-689365483,S3-695058288,S3-697186065,S3-697819774,S3-701756341,S3-707484702,S3-708407629,S3-730886166,S3-735541776,S3-736012265,S3-739018230,S3-744022726,S3-747900570,S3-749514146,S3-767491694,S3-778261893,S3-780302927,S3-781023826,S3-786508356,S3-789942972,S3-793532792,S3-807882229,S3-814132220,S3-81466120,S3-819617813,S3-826575412,S3-844401202,S3-878973548,S3-884192531,S3-885035436,S3-9010120,S3-912397699,S3-91997508,S3-925062569,S3-927108952,S3-947229989,S3-951589375,S3-965762357,S3-967528846,S3-999284502
S1-20728743	S2-132078620,S2-137495508,S2-138133608,S2-147516944,S2-17451074,S2-213897659,S2-230658384,S2-233863456,S2-264653622,S2-2767054,S2-292656100,S2-428373859,S2-435750510,S2-440311746,S2-447789434,S2-450613825,S2-47516296,S2-487297807,S2-489442263,S2-522164080,S2-523356385,S2-547376618,S2-556878564,S2-685740554,S2-71105825,S2-732348214,S2-736795421,S2-745703084,S2-755395863,S2-872806399,S2-873389019,S2-921479471,S2-927181682,S2-951635305,S2-975168757,S2-977336996,S3-138453344,S3-170138213,S3-199815673,S3-206094010,S3-22979009,S3-231063626,S3-253388387,S3-268575217,S3-307326741,S3-3091903,S3-363709738,S3-390075702,S3-412233032,S3-422844384,S3-42936349,S3-441428380,S3-442728790,S3-449029323,S3-489174395,S3-496512787,S3-518050690,S3-520217792,S3-523259373,S3-54793456,S3-578162277,S3-578831595,S3-680799662,S3-701091937,S3-728471170,S3-77206752,S3-780045268,S3-833326512,S3-880817307,S3-883507196,S3-892764361,S3-915164629,S3-924903494,S3-944322641,S3-965885750,S3-981605212,S3-986531718
S1-207422081	S2-139000433,S2-163259827,S2-17205398,S2-195131019,S2-205027690,S2-25365194,S2-291660254,S2-294368364,S2-317445761,S2-325933900,S2-332141362,S2-341229606,S2-375399497,S2-414152449,S2-435313949,S2-448569357,S2-449665250,S2-487033263,S2-519011149,S2-521615016,S2-528172648,S2-561666518,S2-60931117,S2-618035553,S2-649454752,S2-650861468,S2-683351435,S2-711475309,S2-749265081,S2-783679625,S2-869512672,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-927073903,S2-945233776,S2-961627213,S2-981145156,S2-985393264,S3-11695958,S3-164487840,S3-167457276,S3-182067048,S3-191902393,S3-2077443,S3-213566412,S3-214302551,S3-23230955,S3-236551611,S3-273542633,S3-287815896,S3-290709976,S3-315856429,S3-324961589,S3-340407146,S3-355153107,S3-41718132,S3-433680747,S3-447073992,S3-48492659,S3-491827812,S3-493131414,S3-497614117,S3-540125557,S3-549346049,S3-552576965,S3-570111755,S3-610346918,S3-619885102,S3-620216189,S3-677098633,S3-699053089,S3-702206773,S3-746324337,S3-748977609,S3-756781021,S3-776008640,S3-832279352,S3-832370903,S3-832642009,S3-84595492,S3-869261247,S3-874971531,S3-886153256,S3-915704155,S3-920758884,S3-95549743,S3-972998937
S1-20760503	S2-206333834,S2-365238394,S2-448113183,S2-458223828,S2-770443175,S2-776220791,S2-875403913,S3-733025968,S3-79536799,S3-809409710,S3-875498983
S1-207715533	S2-105873607,S2-110329817,S2-114268433,S2-114938676,S2-120183137,S2-123879937,S2-12592057,S2-145513764,S2-154590272,S2-163259827,S2-166118029,S2-17205398,S2-177093973,S2-177104935,S2-205027690,S2-211939341,S2-25365194,S2-269505410,S2-270902266,S2-280075710,S2-291660254,S2-294368364,S2-294809100,S2-300592545,S2-307848538,S2-317445761,S2-325933900,S2-331468502,S2-358101998,S2-359740616,S2-40099783,S2-406292004,S2-408051373,S2-411351588,S2-414152449,S2-435313949,S2-438106187,S2-449665250,S2-482436469,S2-484459864,S2-528172648,S2-528943136,S2-538996645,S2-543695950,S2-553299017,S2-554111100,S2-555816315,S2-561666518,S2-571644043,S2-616677744,S2-618035553,S2-629737751,S2-636716104,S2-641676085,S2-649454752,S2-650498425,S2-650861468,S2-656660861,S2-662657992,S2-668523019,S2-670050709,S2-683351435,S2-687222654,S2-700899670,S2-702756223,S2-70534706,S2-710606232,S2-711475309,S2-729821939,S2-731913471,S2-749265081,S2-765539092,S2-774649731,S2-780956358,S2-793075925,S2-795681172,S2-796412558,S2-800134773,S2-8054801,S2-805961178,S2-819287300,S2-822415968,S2-833108335,S2-841804159,S2-852468184,S2-860817516,S2-869258289,S2-881136689,S2-890916455,S2-893360617,S2-895167134,S2-896627449,S2-922081547,S2-927073903,S2-9289035,S2-943832843,S2-945233776,S2-961627213,S2-985393264,S2-986457577,S3-107185240,S3-110897435,S3-128107771,S3-128446769,S3-129726446,S3-14395342,S3-144247472,S3-161404964,S3-177761330,S3-194079228,S3-195566496,S3-200779475,S3-211314522,S3-211858629,S3-228458317,S3-228497119,S3-273481164,S3-285840886,S3-294703629,S3-297652101,S3-310131864,S3-315646781,S3-323266064,S3-342337735,S3-348314970,S3-372039243,S3-375270138,S3-385270320,S3-386605115,S3-387370969,S3-388626261,S3-401065202,S3-414034226,S3-426343346,S3-427434036,S3-430022823,S3-438525495,S3-438616498,S3-445491945,S3-453626651,S3-45930902,S3-474513695,S3-479128816,S3-489588640,S3-497619370,S3-499732352,S3-514327582,S3-516637056,S3-533225159,S3-545024619,S3-54553158,S3-546937487,S3-574569966,S3-575855939,S3-609177696,S3-618297446,S3-629293143,S3-64190918,S3-646306479,S3-662164350,S3-663180839,S3-677363947,S3-684956288,S3-696766748,S3-697954454,S3-723275229,S3-742997022,S3-745344836,S3-757637389,S3-761826645,S3-785690476,S3-787511294,S3-787567333,S3-805254928,S3-80765900,S3-822301186,S3-842566146,S3-851168887,S3-851687306,S3-873618761,S3-907243356,S3-917008043,S3-919819514,S3-932098009,S3-956134601,S3-971765439,S3-977168210,S3-981682345,S3-98311628
S1-207717605	S2-38835215,S2-940102406,S3-129490376,S3-13939869,S3-153856119,S3-176386549,S3-20359500,S3-234579793,S3-254434952,S3-259539286,S3-292721564,S3-311224650,S3-344324229,S3-390342851,S3-39872987,S3-4102348,S3-411258989,S3-419731653,S3-429075478,S3-430594318,S3-431112181,S3-465220583,S3-482867187,S3-518616763,S3-518889202,S3-539094824,S3-545300729,S3-562156973,S3-576134171,S3-582793205,S3-59988847,S3-605886112,S3-606756039,S3-6094620,S3-614524931,S3-670128311,S3-674378814,S3-678013765,S3-753095363,S3-770644511,S3-787529173,S3-793969214,S3-859207388,S3-868889291,S3-901729133,S3-906589309,S3-918265117,S3-967933543,S3-978495387
S1-207782487	S2-114545110,S2-11572921,S2-119468099,S2-122436578,S2-125405892,S2-138357333,S2-144301222,S2-147188093,S2-179151836,S2-204317314,S2-205126580,S2-211866523,S2-218729583,S2-232379209,S2-243322667,S2-255530849,S2-25939183,S2-261031624,S2-264091696,S2-266857377,S2-281244946,S2-293820366,S2-296185237,S2-300766071,S2-302865061,S2-335895958,S2-335917053,S2-343586419,S2-354905610,S2-364804769,S2-370102203,S2-38491807,S2-408893159,S2-419363625,S2-428115056,S2-435601201,S2-435835735,S2-441467746,S2-457495375,S2-466203173,S2-468408750,S2-470404245,S2-481540616,S2-487250861,S2-487579910,S2-491346872,S2-506483754,S2-529666378,S2-535041015,S2-538030423,S2-543514457,S2-566172141,S2-570454641,S2-574606770,S2-585710270,S2-588636872,S2-597169547,S2-603326609,S2-605430521,S2-606619226,S2-608134894,S2-608936525,S2-61159191,S2-617431737,S2-622864695,S2-629800489,S2-637192141,S2-63722226,S2-639496127,S2-653067463,S2-659166164,S2-66346547,S2-664504202,S2-705701168,S2-706281150,S2-717656451,S2-750814399,S2-753469623,S2-759956509,S2-762988516,S2-777011960,S2-780753426,S2-792101727,S2-79410728,S2-79768805,S2-832974578,S2-842520803,S2-855982494,S2-861013274,S2-865285907,S2-870019552,S2-874150294,S2-883523149,S2-913976364,S2-917856370,S2-940129982,S2-967413043,S2-977566774,S2-987767325,S2-992772955,S3-102600261,S3-121273346,S3-14873583,S3-150582910,S3-151305240,S3-152561787,S3-154783561,S3-162128690,S3-162190341,S3-169298446,S3-169419137,S3-172478579,S3-179066224,S3-182553681,S3-202803369,S3-206180205,S3-206718093,S3-209517333,S3-232208841,S3-236097124,S3-244929510,S3-249021320,S3-251876552,S3-25291800,S3-260971606,S3-271102452,S3-27718131,S3-281461450,S3-283976761,S3-31921867,S3-32433800,S3-326056593,S3-344678397,S3-350543091,S3-361223064,S3-361947030,S3-364347946,S3-37625105,S3-377638131,S3-378405405,S3-378539860,S3-387693823,S3-390042097,S3-394091292,S3-400789230,S3-401250226,S3-402737018,S3-404721061,S3-405462275,S3-41797464,S3-422204303,S3-426396778,S3-439794902,S3-473185114,S3-486526965,S3-501378156,S3-520145528,S3-541721225,S3-553941660,S3-554843256,S3-570201549,S3-594802797,S3-596914385,S3-619776509,S3-628743805,S3-628932260,S3-641348729,S3-668728069,S3-674943020,S3-680490667,S3-69367453,S3-697035081,S3-700111941,S3-701953571,S3-704584093,S3-714546291,S3-733098527,S3-747578217,S3-755815721,S3-802269244,S3-827908869,S3-831309822,S3-85629177,S3-864432013,S3-887999600,S3-892863729,S3-900369650,S3-904936271,S3-910240889,S3-914480197,S3-917765412,S3-923560667,S3-932026248,S3-946938281,S3-952747164,S3-957499201,S3-957753089,S3-968013015,S3-990217041
S1-20780897	S2-114781278,S2-115291697,S2-118966740,S2-120808392,S2-134960830,S2-147482270,S2-153400448,S2-160763641,S2-163716823,S2-180560445,S2-186299093,S2-192408156,S2-205891943,S2-218974100,S2-236340409,S2-238009033,S2-238499456,S2-245364986,S2-253715843,S2-255857461,S2-256605064,S2-26571488,S2-273891375,S2-286036480,S2-287055212,S2-345464553,S2-357857385,S2-364241033,S2-366719213,S2-375814663,S2-394864104,S2-397371160,S2-409590154,S2-416262675,S2-427733019,S2-441020078,S2-443775137,S2-446330038,S2-446698721,S2-452727355,S2-460573232,S2-479572026,S2-493230444,S2-495617278,S2-497621329,S2-502598132,S2-506009131,S2-547333,S2-5554698,S2-570154888,S2-57055682,S2-583581239,S2-584569267,S2-592970678,S2-595301417,S2-595869532,S2-59774596,S2-601547480,S2-608192692,S2-60919395,S2-632314075,S2-636295156,S2-648017825,S2-65403085,S2-663105957,S2-684100969,S2-685294021,S2-711111619,S2-711824209,S2-714132804,S2-718774116,S2-720862351,S2-731837803,S2-732952807,S2-741025643,S2-760153646,S2-772526839,S2-786136435,S2-794572305,S2-809949955,S2-818126603,S2-819981095,S2-825691640,S2-831492120,S2-836651525,S2-839747418,S2-841613899,S2-843244208,S2-847948201,S2-852377320,S2-865577167,S2-88991522,S2-893542480,S2-90443368,S2-911682160,S2-923490735,S2-927861513,S2-967039828,S2-972239566,S2-982374245,S3-100434997,S3-108661150,S3-114108703,S3-135731192,S3-152847068,S3-155507410,S3-158924855,S3-168394640,S3-182196446,S3-199836974,S3-205292937,S3-215428585,S3-259697450,S3-264372961,S3-273264826,S3-293619172,S3-295559873,S3-301434178,S3-302230233,S3-30512060,S3-313163862,S3-335129288,S3-342950048,S3-357246341,S3-35980004,S3-367035134,S3-36703901,S3-367788832,S3-389289661,S3-404445556,S3-415983284,S3-426160440,S3-441821963,S3-445016293,S3-460774372,S3-468409104,S3-475346951,S3-478718788,S3-492903229,S3-503022111,S3-514724613,S3-51487074,S3-532658457,S3-544378420,S3-557048475,S3-558380448,S3-567310388,S3-572225145,S3-572688011,S3-582478389,S3-59705573,S3-603422685,S3-623739008,S3-63373629,S3-640807652,S3-64410033,S3-652042555,S3-659358100,S3-660094035,S3-679033291,S3-679993973,S3-691142527,S3-696328704,S3-697865825,S3-701342661,S3-705380574,S3-705881096,S3-707697048,S3-710438901,S3-710933698,S3-712784095,S3-716584874,S3-745649919,S3-753733790,S3-765955135,S3-768596499,S3-773870446,S3-778620401,S3-781277858,S3-791250347,S3-793096604,S3-815421841,S3-820852864,S3-863472616,S3-86729192,S3-869141165,S3-871892189,S3-874355710,S3-895285610,S3-904165705,S3-907934259,S3-921767092,S3-95658492,S3-975982377,S3-992839993
S1-207919811	S2-118587198,S2-287661926,S2-478754435,S2-681720799,S2-878041322,S2-89390314,S2-972771931,S3-238792860,S3-551787953,S3-82122398
S1-20799651	S2-171357990,S2-207432973,S2-271494902,S2-272054428,S2-329457127,S2-335415506,S2-358661736,S2-444534100,S2-578415047,S2-616192585,S2-679901048,S2-902536839,S3-159610253,S3-195654357,S3-28100066,S3-392402082,S3-489344470,S3-560860105,S3-586739102,S3-626281170,S3-703519747,S3-872762835
S1-20802712	S2-104703278,S2-139000433,S2-163259827,S2-17205398,S2-205027690,S2-211727439,S2-223941922,S2-25365194,S2-268688663,S2-291660254,S2-294368364,S2-303936840,S2-317445761,S2-325021757,S2-325933900,S2-332141362,S2-33954391,S2-341229606,S2-34275563,S2-359957804,S2-375399497,S2-379210931,S2-389218435,S2-407940240,S2-409136096,S2-414152449,S2-435313949,S2-440327896,S2-449665250,S2-476189595,S2-483797199,S2-486849463,S2-487033263,S2-487231152,S2-503467826,S2-519011149,S2-521615016,S2-528172648,S2-544867838,S2-552734216,S2-561666518,S2-618035553,S2-635497782,S2-637943159,S2-649454752,S2-650861468,S2-683351435,S2-711475309,S2-724281688,S2-749265081,S2-783679625,S2-813867195,S2-817011435,S2-829826008,S2-836029963,S2-838341651,S2-839041007,S2-842176838,S2-869512672,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-915433645,S2-927073903,S2-945233776,S2-961627213,S2-985393264,S3-155848485,S3-160966475,S3-172136160,S3-211914011,S3-232531355,S3-244296036,S3-252185273,S3-25225299,S3-259894011,S3-283493875,S3-311190197,S3-335498707,S3-367877637,S3-374446031,S3-415100932,S3-445579576,S3-465542986,S3-4882142,S3-49193459,S3-563289652,S3-573533468,S3-625344444,S3-685210979,S3-737407843,S3-737788425,S3-741435716,S3-744114497,S3-798918463,S3-846179351,S3-853831210,S3-860863353,S3-917700443,S3-921225747,S3-927760440,S3-968586672,S3-975543074
S1-208059784	S2-101844111,S2-130870555,S2-143511621,S2-156331283,S2-157062929,S2-158237860,S2-160511695,S2-168874721,S2-178877667,S2-186741176,S2-204199926,S2-210114215,S2-213164860,S2-218474893,S2-2216581,S2-228659819,S2-232611853,S2-233580723,S2-234443934,S2-241877551,S2-242349882,S2-264416391,S2-286036480,S2-29005113,S2-292058907,S2-298353943,S2-304767299,S2-322614416,S2-33487154,S2-335257422,S2-335612826,S2-337916391,S2-343008154,S2-350824429,S2-361762470,S2-365554534,S2-378367957,S2-381209482,S2-387499617,S2-393070020,S2-402255023,S2-422077941,S2-425051959,S2-440804278,S2-442876645,S2-455730790,S2-482130165,S2-496857977,S2-501616302,S2-510783082,S2-538664307,S2-539438623,S2-553096869,S2-557303647,S2-558566705,S2-561400602,S2-581847775,S2-588052930,S2-612674011,S2-614447721,S2-61751381,S2-619745349,S2-637205960,S2-642008665,S2-642677367,S2-647345286,S2-667121514,S2-694606293,S2-69465405,S2-694808659,S2-69660096,S2-699570528,S2-708692321,S2-711635603,S2-713192985,S2-713564712,S2-724290370,S2-743023550,S2-772526839,S2-788041531,S2-78985274,S2-793238460,S2-823559555,S2-826021990,S2-831329802,S2-835944382,S2-849771885,S2-860260839,S2-864078792,S2-865108216,S2-876762695,S2-897471469,S2-921655483,S2-941221515,S2-941723450,S2-942483042,S2-947311907,S2-949203124,S2-959131831,S2-962439070,S3-103679500,S3-105857399,S3-10685233,S3-115176071,S3-121160771,S3-123049159,S3-137061834,S3-159823165,S3-187781796,S3-187837069,S3-203722643,S3-218299714,S3-225951613,S3-237111670,S3-23810649,S3-256962095,S3-26223820,S3-275321867,S3-289756713,S3-292147680,S3-292437121,S3-292996241,S3-296483856,S3-298134570,S3-312826085,S3-314250397,S3-322180789,S3-335909133,S3-343092894,S3-348585137,S3-358115826,S3-388609291,S3-397292962,S3-421011376,S3-42133388,S3-461773990,S3-464150321,S3-475346951,S3-477772994,S3-512168686,S3-514039190,S3-52160500,S3-527494276,S3-528478795,S3-532071414,S3-533127980,S3-536970425,S3-540524558,S3-579697802,S3-589324000,S3-590772116,S3-597253819,S3-608693344,S3-615714062,S3-620606937,S3-644656038,S3-647277208,S3-653673018,S3-655493158,S3-658636605,S3-668628904,S3-671750128,S3-681135052,S3-682136455,S3-726223043,S3-729513320,S3-736331683,S3-739227106,S3-739911310,S3-742279093,S3-753346610,S3-757019810,S3-760319805,S3-778620401,S3-78612740,S3-79404404,S3-797601458,S3-799115886,S3-802041447,S3-804698055,S3-805528234,S3-807743396,S3-828625712,S3-831782199,S3-835331861,S3-859078935,S3-894080694,S3-898165473,S3-900281054,S3-901055857,S3-915214987,S3-929578500,S3-931450734,S3-932445374,S3-952016253,S3-959958721,S3-962632707,S3-969159838,S3-971482278,S3-994639793
S1-208149989	S2-111527433,S2-112912232,S2-113813354,S2-124551459,S2-139007849,S2-151497467,S2-208642939,S2-219520842,S2-228005509,S2-230063911,S2-232741471,S2-249940657,S2-261217337,S2-263366852,S2-267240851,S2-285053341,S2-325881955,S2-337468971,S2-350999220,S2-362877817,S2-36446802,S2-368999107,S2-385875139,S2-418523419,S2-425800825,S2-427217989,S2-437967472,S2-441067647,S2-447434202,S2-521511545,S2-534912277,S2-536979673,S2-542868398,S2-554545763,S2-565079570,S2-569270868,S2-577725564,S2-593861741,S2-595577678,S2-605823631,S2-62086337,S2-637624661,S2-641467284,S2-641941964,S2-646002071,S2-666763925,S2-676469950,S2-687228465,S2-690957936,S2-710136296,S2-72908962,S2-732557246,S2-744661862,S2-750453264,S2-778509795,S2-781483274,S2-792426218,S2-810243970,S2-814263613,S2-825585970,S2-841204884,S2-841732770,S2-84550701,S2-846376860,S2-846502796,S2-854041778,S2-861533739,S2-874300009,S2-887761027,S2-896104567,S2-898433110,S2-930715080,S2-944079242,S2-955880550,S2-964837893,S2-975311893,S2-996465814,S3-103180899,S3-10630270,S3-112467148,S3-114428333,S3-114995141,S3-144331332,S3-161128131,S3-161960488,S3-196178677,S3-206134428,S3-209267582,S3-218565971,S3-218969106,S3-220125421,S3-244781079,S3-250269068,S3-260625362,S3-269515363,S3-274878339,S3-288431836,S3-292351642,S3-297218150,S3-304387223,S3-324746823,S3-339839412,S3-342723755,S3-363415840,S3-374697974,S3-37475635,S3-378853059,S3-41534200,S3-446270093,S3-447323132,S3-450497902,S3-452759002,S3-46127984,S3-463391727,S3-464070254,S3-465271274,S3-513867359,S3-518446650,S3-524340016,S3-533843423,S3-542241275,S3-553637182,S3-558732466,S3-569342576,S3-575949362,S3-580384707,S3-582260333,S3-592977665,S3-594848428,S3-596047086,S3-611313261,S3-614647741,S3-633642979,S3-640625285,S3-654617243,S3-671450656,S3-684157472,S3-689277567,S3-715726428,S3-719523478,S3-719898682,S3-721969713,S3-722383044,S3-723297695,S3-726992277,S3-762020234,S3-780290670,S3-780388541,S3-794131130,S3-826494567,S3-831603784,S3-838091563,S3-840040325,S3-844769739,S3-846853501,S3-855235173,S3-857898284,S3-866819698,S3-902203244,S3-911240596,S3-933773172,S3-942656584,S3-942992991,S3-947714933,S3-967485748,S3-968106600,S3-968493011,S3-969715659,S3-972242398
S1-208161711	S2-116508126,S2-124925823,S2-172759042,S2-185006234,S2-211879494,S2-237104567,S2-253665632,S2-313250181,S2-320839284,S2-337528661,S2-344020190,S2-37169319,S2-389912209,S2-424579357,S2-429517115,S2-447490099,S2-467740559,S2-519907748,S2-520274978,S2-536362039,S2-585368111,S2-61746000,S2-618040957,S2-625644977,S2-647929107,S2-687947636,S2-797324158,S2-839103790,S2-878904887,S2-895723232,S2-932558189,S2-946527707,S2-991820243,S3-102652116,S3-106832744,S3-116825870,S3-144965722,S3-155219682,S3-158509438,S3-163891620,S3-165647269,S3-180801191,S3-201687539,S3-209995466,S3-216735429,S3-238029895,S3-253779902,S3-262797991,S3-275709480,S3-27875584,S3-30530873,S3-31855636,S3-321407705,S3-327034629,S3-343026303,S3-34671126,S3-348910643,S3-372745951,S3-387508701,S3-397999887,S3-402882533,S3-413082203,S3-415518957,S3-417694359,S3-426889458,S3-437323415,S3-438095008,S3-463953833,S3-467357336,S3-467521323,S3-472657030,S3-494543528,S3-50335270,S3-509975854,S3-525619278,S3-527121805,S3-531281807,S3-541671550,S3-57803400,S3-578203033,S3-585048354,S3-628108609,S3-651620728,S3-662857875,S3-66464797,S3-669870279,S3-671316584,S3-673471391,S3-689145751,S3-700865783,S3-70237735,S3-710281807,S3-711935111,S3-715480166,S3-745588394,S3-752906677,S3-758448253,S3-764705622,S3-765136439,S3-775875304,S3-776007642,S3-781537687,S3-786669188,S3-793150030,S3-7966252,S3-800696785,S3-80833518,S3-812460612,S3-822077643,S3-826222308,S3-831518981,S3-840933224,S3-844002426,S3-845466714,S3-84961785,S3-850948045,S3-852695453,S3-88695760,S3-888209003,S3-913210054,S3-920370037,S3-920834961,S3-920886432,S3-92313375,S3-928127774,S3-95022253,S3-954247725,S3-969005245,S3-973289165,S3-973957946,S3-976995364,S3-977345744,S3-989074964
S1-208168440	S2-106858593,S2-135664253,S2-18990760,S2-196963475,S2-214240576,S2-224562496,S2-279795782,S2-310029022,S2-342346134,S2-387707100,S2-408146708,S2-417440470,S2-427471830,S2-433175271,S2-481442262,S2-485283419,S2-494923836,S2-51105587,S2-555714145,S2-586398708,S2-695101521,S2-702431384,S2-708068511,S2-715594044,S2-715810629,S2-760689049,S2-80757457,S2-811590371,S2-857943318,S2-885864541,S2-888849375,S2-902289083,S2-902582203,S2-918479583,S2-939057226,S2-943783831,S2-950073424,S2-982480408,S3-122821045,S3-124672422,S3-130873273,S3-135967785,S3-143467349,S3-159289609,S3-162830737,S3-1707121,S3-179760852,S3-217708601,S3-235163752,S3-251210542,S3-260179128,S3-309151554,S3-320964772,S3-335262780,S3-348371301,S3-354212614,S3-395922504,S3-405613450,S3-407552873,S3-422846849,S3-44914439,S3-465866322,S3-472110470,S3-490220434,S3-496323012,S3-52893635,S3-563256257,S3-60965422,S3-609865166,S3-610233908,S3-63816412,S3-66175057,S3-664927653,S3-683071948,S3-683800582,S3-687297598,S3-708982522,S3-714813674,S3-716912750,S3-720738143,S3-728357295,S3-733505353,S3-734305711,S3-740694757,S3-756358073,S3-794814712,S3-80907129,S3-839791850,S3-84268450,S3-881459346,S3-888841357,S3-907577212,S3-909478463,S3-920055936,S3-922123215,S3-941377626,S3-989638252
S1-208372741	S2-446729161,S2-530502356,S2-606895127,S2-711784176,S2-771920817,S2-859226255,S3-197718885,S3-531643619,S3-563236026,S3-572259462,S3-739227565,S3-74246523,S3-759402117,S3-898728990,S3-94260179
